Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - qlub,https://www.crunchbase.com/funding_round/qlub-seed--253a0b75,qlub,https://www.crunchbase.com/organization/qlub,Seed,"Dubai, Dubai, United Arab Emirates, Asia",17000000,USD,17000000,2022-01-31,Seed,,,,Yes,Qlub develops a fast and secure payment solution for consumers in restaurants.,"Financial Services, FinTech, Payments, Restaurants",,https://qlub.io,,42000000,USD,42000000,Seed,2,"Cherry Ventures, Point Nine","Cherry Ventures, FinTech Collective, Heartcore Capital, Philippe Teixeira da Mota, Point Nine, Raed Ventures, Shorooq Partners, STV",8,3,"644,308"
Series A - Workist,https://www.crunchbase.com/funding_round/workist-series-a--1df2026b,Workist,https://www.crunchbase.com/organization/workist,Series A,"Berlin, Berlin, Germany, Europe",9000000,EUR,8974128,2022-09-20,Early Stage Venture,,,,Yes,Workist is a business process automation based on RPA robots called AI Workers that learn through human-AI teamwork.,"Artificial Intelligence (AI), Business Process Automation (BPA)",,https://workist.com,Less than $1M,11704128,USD,11704128,Early Stage Venture,5,Earlybird Venture Capital,"468 Capital, another.vc, Earlybird Venture Capital, LEA Partners",4,5,"421,938"
Venture Round - Quassar Capital,https://www.crunchbase.com/funding_round/quassar-capital-series-unknown--b66a175d,Quassar Capital,https://www.crunchbase.com/organization/quassar-capital,Venture - Series Unknown,"New York, New York, United States, North America",52741833,USD,52741833,2022-10-05,,50000000,USD,50000000,Yes,Leaders in asset management with a highly mathematical & quantitative approach.,"Asset Management, Finance, Financial Services",,https://www.f6s.com/quassarcapital/,,314668242,USD,314668242,,8,Citi,"Capnamic Ventures, Citi, Deutsche Bank, Domain Russia Investments, ICONIQ Capital, Russian Direct Investment Fund, Shunwei Capital, Tencent",8,,"594,592"
Seed Round - Dexory,https://www.crunchbase.com/funding_round/botsandus-ltd-seed--87e8882f,Dexory,https://www.crunchbase.com/organization/botsandus-ltd,Seed,"London, England, United Kingdom, Europe",13000000,USD,13000000,2022-06-23,Seed,,,,Yes,Dexory captures real-time insights of warehouse operations using fully autonomous robots and Artificial Intelligence.,"Artificial Intelligence (AI), Data Visualization, Logistics, Retail Technology, Warehouse Automation, Warehousing",,https://www.dexory.com/,$1M to $10M,117994387,USD,117994387,Early Stage Venture,10,Lakestar,"Capnamic Ventures, Kindred Capital, Lakestar, Maersk Growth",4,3,"572,635"
Seed Round - Everstores,https://www.crunchbase.com/funding_round/everstores-seed--dac1ef79,Everstores,https://www.crunchbase.com/organization/everstores,Seed,"Berlin, Berlin, Germany, Europe",8000000,EUR,7841600,2022-09-30,Seed,,,,Yes,Everstores is building a technology platform to unlock the D2C (direct-to-consumer) e-commerce asset class at scale.,"E-Commerce, Software",,https://everstores.com/,,20000000,EUR,19905915,Seed,3,"Earlybird Venture Capital, Viola Credit","Earlybird Venture Capital, Picus Capital, Viola Credit",3,2,"576,620"
Series B - PlanRadar,https://www.crunchbase.com/funding_round/defectradar-series-b--0fbabc60,PlanRadar,https://www.crunchbase.com/organization/defectradar,Series B,"Vienna, Wien, Austria, Europe",60000000,EUR,67878064,2022-01-20,Early Stage Venture,,,,Yes,PlanRadar offers a SaaS solution for documentation and communication in construction and real estate projects.,"Architecture, Collaboration, Construction, Real Estate, SaaS",,https://www.planradar.com,$50M to $100M,91200000,EUR,103079376,Early Stage Venture,6,"Insight Partners, Quadrille Capital","aws Gründungsfonds, Berliner Volksbank Ventures, GR Capital, Headline, Insight Partners, NAP, PT1, Quadrille Capital, Redstone.VC, Russmedia Equity Partners",10,5,"379,260"
Series B - Cosuno,https://www.crunchbase.com/funding_round/cosuno-series-b--148d5077,Cosuno,https://www.crunchbase.com/organization/cosuno,Series B,"Berlin, Berlin, Germany, Europe",30000000,USD,30000000,2022-02-09,Early Stage Venture,120000000,USD,120000000,Yes,Cosuno - Connecting the World of Construction,"Construction, Software",,https://www.cosuno.de/,,45240074,USD,45240074,Early Stage Venture,3,Avenir,"Avenir, Cherry Ventures, Spark Capital",3,2,"386,375"
Seed Round - bunch,https://www.crunchbase.com/funding_round/bunch-technology-seed--012761d5,bunch,https://www.crunchbase.com/organization/bunch-technology,Seed,"Berlin, Berlin, Germany, Europe",7300000,EUR,7394397,2022-07-26,Seed,,,,Yes,bunch technology is the Operating System for private markets.,"Financial Services, FinTech, Software",,https://www.bunch.capital,$1M to $10M,22894397,USD,22894397,Early Stage Venture,2,Cherry Ventures,"Alexander Argyros, Cherry Ventures, Cristina Stenbeck, Discovery Ventures, Motive Ventures, Philipp Kloeckner, Philippe Teixeira da Mota",7,,"406,413"
Pre Seed Round - WAANDA,https://www.crunchbase.com/funding_round/waanda-pre-seed--62d4ca23,WAANDA,https://www.crunchbase.com/organization/waanda,Pre-Seed,"Berlin, Berlin, Germany, Europe",170000,EUR,178968,2022-12-01,Seed,,,,Yes,"Digital ecosystem connecting African producers, local shipping companies, and European retailers.","B2B, E-Commerce, E-Commerce Platforms, Marketplace, Retail, Wholesale",,https://www.waanda.de,Less than $1M,194000,EUR,206156,Seed,3,,"Earlybird Venture Capital, Tobias Wittich",2,,"601,279"
Pre Seed Round - TILT,https://www.crunchbase.com/funding_round/tilt-7df1-pre-seed--569630e8,TILT,https://www.crunchbase.com/organization/tilt-7df1,Pre-Seed,"London, England, United Kingdom, Europe",3000000,USD,3000000,2022-09-22,Seed,,,,Yes,"TILT app is an online shopping platform that allows users to buy through videos, live streams, and earn rewards.","Apps, E-Commerce, Shopping, Video Streaming",,https://tilt.app,,21101819,USD,21101819,Early Stage Venture,3,Earlybird Venture Capital,"Alan Chang, Charlie Songhurst, Dan Westgarth, Earlybird Venture Capital, Edward Cooper, Lucas Cranach, Matt Robinson, Seedcamp, TQ Ventures, Vinoth Jayakumar",10,,"436,805"
Seed Round - Superlist,https://www.crunchbase.com/funding_round/superlist-seed--507f9633,Superlist,https://www.crunchbase.com/organization/superlist,Seed,"Berlin, Berlin, Germany, Europe",10000000,EUR,10983580,2022-03-25,Seed,,,,Yes,Superlist is a collaboration tool reimagining workplace productivity through technology.,"Consulting, Data Integration, Information Technology, Productivity Tools",,https://superlist.com/,$1B to $10B,13500000,EUR,15093998,Seed,4,EQT Ventures,"Cherry Ventures, EQT Ventures",2,2,"437,938"
Series A - IQM Quantum Computers,https://www.crunchbase.com/funding_round/iqm-series-a--65aa8572,IQM Quantum Computers,https://www.crunchbase.com/organization/iqm,Series A,"Espoo, Southern Finland, Finland, Europe",128000000,EUR,130713615,2022-07-22,Early Stage Venture,872000000,USD,872000000,Yes,"IQM builds quantum computers, focusing on superconducting technology.","Computer, Hardware, Product Design, Quantum Computing",,https://www.meetiqm.com/,$50M to $100M,233750000,EUR,249121255,Early Stage Venture,8,World Fund,"Bayern Kapital, Changer Club, European Innovation Council, Maki.vc, Matadero QED, MIG Fonds, OpenOcean, OurCrowd, QCI, Salvia, Santo Venture Capital, Tencent, Tesi, Varma Mutual Pension Insurance Company, Vsquared Ventures, World Fund",16,3,"438,009"
Seed Round - Uify,https://www.crunchbase.com/funding_round/uify-seed--c523d0f1,Uify,https://www.crunchbase.com/organization/uify,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-09-20,Seed,,,,Yes,Uify builds custom apps which are deployed to workspaces with deep collaborative functionality.,"Apps, Information Technology, Software, Software Engineering",,https://uify.io/,,,,,Seed,2,,"Cherry Ventures, Chris Schagen, Everywhere Ventures, Visionaries Club",4,3,"438,477"
Seed Round - ONIQ,https://www.crunchbase.com/funding_round/oniq-seed--02045597,ONIQ,https://www.crunchbase.com/organization/oniq,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",3500000,EUR,3563291,2022-07-20,Seed,,,,Yes,Enabling next level productivity gains through digital lean manufacturing and end-to-end process transparency.,"Application Performance Management, Manufacturing, Predictive Analytics, SaaS, Software, Supply Chain Management",,https://www.oniq.com/,,3925000,EUR,4062413,Seed,2,TechVision Fund,"coparion, TechVision Fund",2,1,"463,883"
Series B - Moss,https://www.crunchbase.com/funding_round/mosscredit-series-b--b87fbec5,Moss,https://www.crunchbase.com/organization/mosscredit,Series B,"Berlin, Berlin, Germany, Europe",75000000,EUR,85068736,2022-01-19,Early Stage Venture,425000000,EUR,482056168,Yes,The corporate credit card built for your entire spend.,"Accounting, Credit Cards, Financial Services, FinTech",,https://getmoss.com/,$100M to $500M,203579020,USD,203579020,,7,Tiger Global Management,"A-Star, Cherry Ventures, Global Founders Capital, Tiger Global Management, Valar Ventures",5,1,"464,785"
Pre Seed Round - Baobab,https://www.crunchbase.com/funding_round/baobab-15b3-pre-seed--cfbcf475,Baobab,https://www.crunchbase.com/organization/baobab-15b3,Pre-Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,3964977,2022-01-18,Seed,,,,Yes,"Baobab is a cyber insurance company protecting organizations against cyber threats using technology, knowledge, and insurance.","Cyber Security, Insurance",,https://www.baobab.io/,,8500000,EUR,9389953,Seed,3,Project A Ventures,"Alexis Pantazis, Christopher Oster, Discovery Ventures, Dr. Marco Adelt, Emilios Markou, Hanno Fichtner, Jan Beckers, La Famiglia, Martin Kissinger, Philippe Teixeira da Mota, Project A Ventures",11,,"608,900"
Series A - AZOWO,https://www.crunchbase.com/funding_round/azowo-gmbh-series-a--3f5ab3f9,AZOWO,https://www.crunchbase.com/organization/azowo-gmbh,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",10000000,EUR,9813899,2022-11-02,Early Stage Venture,,,,Yes,"Enterprise Software powering mobility transformation across all shared, connected, electric and autonomous processes","Automotive, B2B, Car Sharing, Enterprise Software, Internet of Things, Software, Transportation",,https://www.azowo.com/,$1M to $10M,14800000,EUR,15476339,Early Stage Venture,3,AEW Energie,"AEW Energie, MBG Baden Wuerttemberg, Project A Ventures, Start-up BW Innovation Fonds",4,,"610,670"
Pre Seed Round - Voxalyze,https://www.crunchbase.com/funding_round/voxalyze-pre-seed--1675a7c6,Voxalyze,https://www.crunchbase.com/organization/voxalyze,Pre-Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1263053,2022-05-03,Seed,,,,Yes,The Data Platform for Digital Audio Publishers - Automating Data Gathering & Analytics to enable Growth.,Analytics,,https://voxalyze.com/,$1M to $10M,1400000,EUR,1499883,Seed,2,,"Capnamic Ventures, Paul Müller, seed + speed Ventures",3,2,"503,753"
Series A - EcoG,https://www.crunchbase.com/funding_round/ecog-series-a--8b470c1c,EcoG,https://www.crunchbase.com/organization/ecog,Series A,"Oberhaching, Bayern, Germany, Europe",6000000,EUR,6375301,2022-12-20,Early Stage Venture,,,,Yes,EcoG provides the OS for fast charging infrastructure.,"Charging Infrastructure, Electric Vehicle, Infrastructure, Internet of Things, PaaS, SaaS, Software, Transportation",,http://www.ecog.io,$1M to $10M,8420659,USD,8420659,Early Stage Venture,5,,"Ananda Impact Ventures, BayBG Venture Capital, Helen Ventures, Lindner Group",4,3,"530,781"
Series A - Dalma,https://www.crunchbase.com/funding_round/dalma-series-a--b2fcbd81,Dalma,https://www.crunchbase.com/organization/dalma,Series A,"Paris, Ile-de-France, France, Europe",15000000,EUR,16127298,2022-06-02,Early Stage Venture,,,,Yes,Dalma is an insurance company that sells medical insurance services for pets.,"Health Insurance, Insurance, Pet",,https://www.dalma.co/,$1M to $10M,34782598,USD,34782598,Early Stage Venture,4,Northzone,"Anterra Capital, Frst, Global Founders Capital, Julien Gigoi, Kima Ventures, Northzone, Olivier Bonnet, Project A Ventures, Sam Edelson",9,2,"623,267"
Pre Seed Round - Planted Green,https://www.crunchbase.com/funding_round/planted-green-pre-seed--2ffe800e,Planted Green,https://www.crunchbase.com/organization/planted-green,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1056484,2022-06-22,Seed,,,,Yes,"Our AI software offers full ESG management, from materiality analysis and carbon footprint to CSRD reports and biodiversity protection.","Organic, Renewable Energy, Sustainability",,https://www.planted.green/,$1M to $10M,6000000,EUR,6222504,Seed,3,neoteq ventures,"Friedrich A. Neuman, Jochen Berger, Johannes Sass, Julius Göllner, Lucas von Fürstenberg, neoteq ventures, Rivus Capital, Smart Infrastructure Ventures ('SIVentures')",8,1,"623,858"
Seed Round - Tacto,https://www.crunchbase.com/funding_round/tacto-e620-seed--43cfe078,Tacto,https://www.crunchbase.com/organization/tacto-e620,Seed,"Munich, Bayern, Germany, Europe",5300000,EUR,5845567,2022-03-22,Seed,,,,Yes,"Tacto optimizes procurement, ensuring compliance, sustainability, and efficient material sourcing for mid-sized industrial firms.","Artificial Intelligence (AI), Enterprise Software, Industrial, Machine Learning, Procurement, SaaS, Software",,https://tacto.ai,$1M to $10M,56300000,EUR,60854283,Early Stage Venture,3,Cherry Ventures,"Cherry Ventures, Hanno Renner, Johannes Reck, Michael Wax, Torsten Reil, UVC Partners, Visionaries Club",7,3,"625,166"
Series A - Quix,https://www.crunchbase.com/funding_round/quix-ai-series-a--62264742,Quix,https://www.crunchbase.com/organization/quix-ai,Series A,"London, England, United Kingdom, Europe",11000000,GBP,12927261,2022-11-14,Early Stage Venture,,,,Yes,Quix is a server-less real-time data platform that provides real-time back-end application and data processing services.,"Analytics, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Information Technology",,https://quix.io,$1M to $10M,13300000,GBP,16161546,Early Stage Venture,2,MMC Ventures,"MMC Ventures, Passion Capital, Project A Ventures",3,3,"626,486"
