Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series C - Oviva,https://www.crunchbase.com/funding_round/oviva-series-c--89e7b85e,Oviva,https://www.crunchbase.com/organization/oviva,Series C,"Zürich, Zurich, Switzerland, Europe",80000000,USD,80000000,2021-08-31,Late Stage Venture,,,,Yes,Oviva offers digital solutions for treating diabetes and obesity using a platform focused on behavior change.,"Consulting, Health Care, Medical, Personal Health",,https://www.oviva.com,$100M to $500M,113000000,USD,113000000,Late Stage Venture,6,"Sofina, Temasek Holdings","AlbionVC, Earlybird Venture Capital, Eight Roads Ventures, F-Prime Capital, MTIP AG, Sofina, Temasek Holdings",7,2,"611,022"
Debt Financing - Masterplan.com,https://www.crunchbase.com/funding_round/masterplan-com-debt-financing--0eca7ad7,Masterplan.com,https://www.crunchbase.com/organization/masterplan-com,Debt Financing,"Bochum, Nordrhein-Westfalen, Germany, Europe",13000000,EUR,15509462,2021-06-23,,,,,No,Masterplan.com is a developer of a SaaS platform for corporate education.,"Digital Media, E-Learning, Education, Information Technology, SaaS",,https://www.masterplan.com,$1M to $10M,19000000,EUR,22510776,Early Stage Venture,4,,"DvH Ventures, NRW.BANK, RAG Foundation, Tengelmann Social Ventures",4,2,"508,540"
Series D - N26,https://www.crunchbase.com/funding_round/n26-series-d--c7eed1fc,N26,https://www.crunchbase.com/organization/n26,Series D,"Berlin, Berlin, Germany, Europe",30000000,EUR,36216225,2021-02-26,Late Stage Venture,3500000000,USD,3500000000,Yes,N26 is a financial services company that offers mobile banking solutions.,"Banking, Finance, Financial Services, FinTech, InsurTech",,https://n26.com,Less than $1M,1719059587,USD,1719059587,Late Stage Venture,12,,"Crystalon Finanz, Earlybird Venture Capital, Ilavska Vuillermoz Capital, Left Lane Capital",4,1,"509,394"
Seed Round - Circula,https://www.crunchbase.com/funding_round/circula-seed--121ec712,Circula,https://www.crunchbase.com/organization/circula,Seed,"Berlin, Berlin, Germany, Europe",4300000,EUR,5180973,2021-02-05,Seed,,,,Yes,Circula is an automated app to manage expenses and employee benefits such as meal vouchers that saves about 70% process costs in accounting.,"Financial Services, SaaS, Software, Travel",,https://www.circula.com/,$1B to $10B,16300000,EUR,18656246,Early Stage Venture,3,,"Capnamic Ventures, Neosfer, WENVEST Capital",3,2,"513,356"
Seed Round - HiveMQ,https://www.crunchbase.com/funding_round/hivemq-seed--957bd027,HiveMQ,https://www.crunchbase.com/organization/hivemq,Seed,"Landshut, Bayern, Germany, Europe",9300000,EUR,11220731,2021-05-06,Seed,,,,Yes,"HiveMQ is the proven enterprise MQTT platform designed to connect, communicate, and control IoT data under real-world stress.","Enterprise Software, Information Technology, Internet of Things, Software",,https://www.hivemq.com,$10M to $50M,49300000,EUR,53704502,Early Stage Venture,2,"Earlybird Venture Capital, Senovo","Ali Kutay, Charlie Songhurst, Daniel Schellhoss, Earlybird Venture Capital, New Forge, Senovo",6,3,"526,042"
Seed Round - Dr. SAM,https://www.crunchbase.com/funding_round/dr-sam-dein-online-tierarzt-seed--acc72f74,Dr. SAM,https://www.crunchbase.com/organization/dr-sam-dein-online-tierarzt,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-08-02,Seed,,,,Yes,Dr. SAM connects the user with experienced veterinarians for a digital consultation.,Veterinary,,https://www.drsam.de,$1M to $10M,,,,Seed,3,TechVision Fund,TechVision Fund,1,,"526,156"
Series A - Moss,https://www.crunchbase.com/funding_round/mosscredit-series-a--1f103274,Moss,https://www.crunchbase.com/organization/mosscredit,Series A,"Berlin, Berlin, Germany, Europe",25000000,EUR,29192512,2021-08-19,Early Stage Venture,,,,Yes,The corporate credit card built for your entire spend.,"Accounting, Credit Cards, Financial Services, FinTech",,https://getmoss.com/,$100M to $500M,203579020,USD,203579020,,7,Valar Ventures,"Cherry Ventures, Global Founders Capital, Valar Ventures",3,1,"620,118"
Series B - ieso,https://www.crunchbase.com/funding_round/ieso-digital-health-series-b--55b6dae2,ieso,https://www.crunchbase.com/organization/ieso-digital-health,Series B,"Cambridge, Cambridgeshire, United Kingdom, Europe",53000000,USD,53000000,2021-11-23,Early Stage Venture,,,,Yes,Transforming mental healthcare by unlocking the power of clinical data,"Biotechnology, Health Care, Internet, Mental Health, Psychology, Therapeutics",,https://www.iesogroup.com,$100M to $500M,77853657,USD,77853657,Early Stage Venture,6,Morningside,"Ananda Impact Ventures, IP Group, Molten Ventures, Morningside, Sony Innovation Fund",5,1,"554,566"
Series A - Numa,https://www.crunchbase.com/funding_round/cosi-hospitality-series-a--f39555b3,Numa,https://www.crunchbase.com/organization/cosi-hospitality,Series A,"Berlin, Berlin, Germany, Europe",20000000,EUR,24093396,2021-03-03,Early Stage Venture,,,,Yes,NUMA Group is a digital hospitality platform that provides short and mid-term rentals and travel accommodations.,"Hospitality, Hotel, Rental, Travel, Travel Accommodations",,https://numastays.com,Less than $1M,119440000,EUR,133017790,Late Stage Venture,4,Soravia,"Andreas Bremke, Cherry Ventures, Flixfounders, Headline, Kreos Capital, Soravia",6,3,"557,616"
Seed Round - MagicBell,https://www.crunchbase.com/funding_round/magicbell-seed--ff45617c,MagicBell,https://www.crunchbase.com/organization/magicbell,Seed,"San Francisco, California, United States, North America",1900000,USD,1900000,2021-01-31,Seed,,,,Yes,MagicBell is the notification inbox for web and mobile apps.,SaaS,"Women Founded, Women Led",https://www.magicbell.com,,4525000,USD,4525000,Seed,3,Cherry Ventures,"Cherry Ventures, Christian Reber, Doron Segal, Magma Partners, Marie Outtier, Nicolas Dessaigne",6,2,"560,049"
Series A - Pactum,https://www.crunchbase.com/funding_round/pactum-6283-series-a--8436ffaf,Pactum,https://www.crunchbase.com/organization/pactum-6283,Series A,"Mountain View, California, United States, North America",11000000,USD,11000000,2021-04-27,Early Stage Venture,,,,Yes,Pactum AI helps companies to unlock value from thousands of suppliers by automatically negotiating contracts on a massive scale.,Artificial Intelligence (AI),,https://www.pactum.com/,$10M to $50M,55150000,USD,55150000,Early Stage Venture,6,Atomico,"Atomico, Metaplanet, Ott Kaukver, Project A Ventures, Sten Tamkivi, Taavet Hinrikus",6,2,"562,929"
Series C - Aiven,https://www.crunchbase.com/funding_round/aiven-series-c--af99de05,Aiven,https://www.crunchbase.com/organization/aiven,Series C,"Helsinki, Southern Finland, Finland, Europe",100000000,USD,100000000,2021-03-23,Late Stage Venture,700000000,USD,700000000,Yes,Aiven is a technology-driven company that enables businesses to manage an open-source data infrastructure in the cloud.,"Artificial Intelligence (AI), Cloud Data Services, Cloud Infrastructure, Database, Open Source",,https://aiven.io/,$50M to $100M,420000000,USD,420000000,Late Stage Venture,6,Atomico,"Atomico, Crew Capital, Earlybird Venture Capital, IVP, Salesforce Ventures, WiL (World Innovation Lab)",6,4,"629,248"
Series D - Staffbase,https://www.crunchbase.com/funding_round/staffbase-series-d--2f2e5a60,Staffbase,https://www.crunchbase.com/organization/staffbase,Series D,"Chemnitz, Sachsen, Germany, Europe",122000000,EUR,143577552,2021-03-29,Late Stage Venture,,,,Yes,"Staffbase Communications Cloud provides companies with a complete platform to develop, deliver, and measure communications that inspire.","Enterprise Software, Mobile Apps, SaaS, Software",,https://staffbase.com,$100M to $500M,305827764,USD,305827764,Late Stage Venture,7,General Atlantic,"Capnamic Ventures, General Atlantic, Headline, Insight Partners, KIZOO Technology Capital",5,8,"633,519"
Pre Seed Round - Orbify,https://www.crunchbase.com/funding_round/orbify-pre-seed--c834c3f8,Orbify,https://www.crunchbase.com/organization/orbify,Pre-Seed,"Cracow, Malopolskie, Poland, Europe",1000000,USD,1000000,2021-07-30,Seed,,,,Yes,Orbify allows users to create own applications and digital solutions without codes.,"Artificial Intelligence (AI), Data Center Automation, Environmental Consulting, Geospatial",,https://orbify.com/,$1M to $10M,1000000,USD,1000000,,4,NAP,"KittyHawk, NAP",2,,"635,415"
